HEAD
     2.95143910     2.95050557     2.94812155     2.94429432     2.93902301     2.93230675     2.92414467     2.91453589     2.90347957     2.89097484     2.87702085     2.86161677     2.84476174     2.82645493     2.80669551     2.78548265     2.76281552     2.73869331     2.71311520     2.68608038     2.65736550
     2.94422967     2.94330377     2.94093022     2.93711617     2.93186084     2.92516346     2.91702328     2.90743952     2.89641143     2.88393826     2.87001926     2.85465368     2.83784079     2.81957984     2.79987011     2.77871086     2.75610138     2.73204094     2.70652883     2.67956435     2.65093217
     2.93652521     2.93560753     2.93324520     2.92944522     2.92420694     2.91752969     2.90941283     2.89985571     2.88885770     2.87641814     2.86253641     2.84721188     2.83044392     2.81223190     2.79257520     2.77147322     2.74892533     2.72493094     2.69948943     2.67260021     2.64406598
     2.92832557     2.92741659     2.92506615     2.92128108     2.91606083     2.90940489     2.90131274     2.89178385     2.88081771     2.86841381     2.85457164     2.83929069     2.82257047     2.80441047     2.78481020     2.76376916     2.74128686     2.71736282     2.69199656     2.66518759     2.63676789
     2.91963058     2.91873069     2.91639273     2.91262331     2.90742204     2.90078854     2.89272242     2.88322331     2.87229083     2.85992461     2.84612428     2.83088947     2.81421981     2.79611493     2.77657448     2.75559810     2.73318543     2.70933611     2.68404980     2.65732614     2.62903888
     2.91044008     2.90954957     2.90722459     2.90347151     2.89829008     2.89168009     2.88364130     2.87417349     2.86327643     2.85094990     2.83719368     2.82200754     2.80539127     2.78734465     2.76786746     2.74695948     2.72462051     2.70085032     2.67564871     2.64901547     2.62087991
     2.90075392     2.89988661     2.89756857     2.89381112     2.88861694     2.88198871     2.87392910     2.86444077     2.85352640     2.84118866     2.82743021     2.81225371     2.79566183     2.77765723     2.75824256     2.73742049     2.71519367     2.69156475     2.66653639     2.64011124     2.61229194
END
HEAD
     2.70143657     2.66506440     2.62524631     2.58371317     2.54046833     2.49551513     2.44885690     2.40049699     2.35043874     2.29868548     2.24524055     2.19010728     2.13328899     2.07478901     2.01461067     1.95275729     1.88923220     1.82403870     1.75718011     1.68865976     1.61848094
     2.70116781     2.66479153     2.62497300     2.58343887     2.54019267     2.49523792     2.44857815     2.40021688     2.35015765     2.29840397     2.24495935     2.18982731     2.13301137     2.07451502     2.01434179     1.95249516     1.88897865     1.82379575     1.75694996     1.68844477     1.61828368
     2.70044988     2.66408480     2.62427312     2.58274562     2.53950600     2.49455793     2.44790511     2.39955123     2.34949995     2.29775496     2.24431994     2.18919856     2.13239448     2.07391138     2.01375292     1.95192276     1.88842456     1.82326198     1.75643867     1.68795827     1.61782445
     2.69928648     2.66294542     2.62314751     2.58163395     2.53840858     2.49347521     2.44683767     2.39849976     2.34846530     2.29673811     2.24332199     2.18822074     2.13143817     2.07297808     2.01284426     1.95104052     1.88757064     1.82243841     1.75564762     1.68720206     1.61710551
     2.69767856     2.66137305     2.62159574     2.58010338     2.53689990     2.49198921     2.44537524     2.39706192     2.34705315     2.29535286     2.24196496     2.18689335     2.13014195     2.07171468     2.01161542     1.94984809     1.88641658     1.82132480     1.75457665     1.68617602     1.61612680
     2.69562711     2.65936733     2.61961741     2.57815345     2.53497944     2.49009939     2.44351728     2.39523713     2.34526292     2.29359864     2.24024829     2.18521586     2.12850534     2.07012072     2.01006598     1.94834511     1.88496209     1.81992092     1.75322556     1.68488001     1.61488824
     2.69313310     2.65692790     2.61721209     2.57578367     2.53264669     2.48780519     2.44126321     2.39302481     2.34309401     2.29147487     2.23817143     2.18318774     2.12652782     2.06819573     2.00819551     1.94653121     1.88320685     1.81822649     1.75159416     1.68331391     1.61338977
     2.69019750     2.65405441     2.61437935     2.57299357     2.52990111     2.48510605     2.43861244     2.39042435     2.34054583     2.28898096     2.23573380     2.18080841     2.12420887     2.06593924     2.00600359     1.94440600     1.88115052     1.81624125     1.74968224     1.68147757     1.61163132
     2.68682129     2.65074648     2.61111877     2.56978265     2.52674218     2.48200141     2.43556438     2.38743514     2.33761776     2.28611629     2.23293479     2.17807732     2.12154795     2.06335074     2.00348976     1.94196908     1.87879278     1.81396492     1.74748959     1.67937086     1.60961282
     2.68300543     2.64700377     2.60742991     2.56615044     2.52316936     2.47849068     2.43211841     2.38405657     2.33430918     2.28288024     2.22977380     2.17499388     2.11854450     2.06042971     2.00065354     1.93922004     1.87613325     1.81139721     1.74501599     1.67699363     1.60733419
     2.67875091     2.64282590     2.60331234     2.56209642     2.51918209     2.47457328     2.42827394     2.38028801     2.33061943     2.27927218     2.22625020     2.17155747     2.11519795     2.05717562     1.99749446     1.93615844     1.87317157     1.80853782     1.74226121     1.67434572     1.60479537
     2.67405868     2.63821252     2.59876561     2.55762011     2.51477983     2.47024862     2.42403033     2.37612880     2.32654788     2.27529145     2.22236336     2.16776749     2.11150772     2.05358793     1.99401201     1.93278385     1.86990736     1.80538645     1.73922502     1.67142700     1.60199630
     2.66892973     2.63316326     2.59378930     2.55272099     2.50996201     2.46551609     2.41938694     2.37157829     2.32209385     2.27093738     2.21811261     2.16362330     2.10747319     2.04966606     1.99020567     1.92909580     1.86634024     1.80194276     1.73590718     1.66823729     1.59893690
     2.66336501     2.62767775     2.58838296     2.54739855     2.50472808     2.46037509     2.41434314     2.36663581     2.31725667     2.26620930     2.21349729     2.15912424     2.10309375     2.04540944     1.98607492     1.92509382     1.86246978     1.79820644     1.73230744     1.66477643     1.59561710
     2.65736550     2.62175562     2.58254613     2.54165228     2.49907745     2.45482498     2.40889827     2.36130069     2.31203564     2.26110651     2.20851671     2.15426965     2.09836876     2.04081747     1.98161921     1.92077743     1.85829558     1.79417713     1.72842553     1.66104427     1.59203683
     2.65093217     2.61539650     2.57627837     2.53548167     2.49300954     2.44886516     2.40305166     2.35557224     2.30643005     2.25562829     2.20317016     2.14905885     2.09329757     2.03588954     1.97683798     1.91614612     1.85381721     1.78985448     1.72426120     1.65704063     1.58819603
     2.64406598     2.60860002     2.56957922     2.52888617     2.48652379     2.44249497     2.39680265     2.34944974     2.30043919     2.24977394     2.19745694     2.14349114     2.08787951     2.03062502     1.97173065     1.91119938     1.84903421     1.78523814     1.71981417     1.65276533     1.58409462
     2.63676789     2.60136581     2.56244823     2.52186528     2.47961958     2.43571378     2.39015053     2.34293250     2.29406233     2.24354271     2.19137631     2.13756581     2.08211390     2.02502327     1.96629663     1.90593668     1.84394614     1.78032773     1.71508417     1.64821819     1.57973254
     2.62903888     2.59369348     2.55488494     2.51441844     2.47229632     2.42852094     2.38309463     2.33601978     2.28729873     2.23693385     2.18492752     2.13128212     2.07600003     2.01908363     1.96053531     1.90035748     1.83855253     1.77512286     1.71007090     1.64339904     1.57510972
     2.62087991     2.58558268     2.54688889     2.50654513     2.46455342     2.42091578     2.37563424     2.32871084     2.28014761     2.22994659     2.17810982     2.12463934     2.06953718     2.01280541     1.95444607     1.89446121     1.83285288     1.76962315     1.70477406     1.63830769     1.57022609
     2.61229194     2.57693447     2.53826219     2.49795212     2.45600735     2.41243095     2.36722601     2.32039561     2.27194283     2.22187075     2.17018243     2.11688096     2.06196940     2.00545082     1.94732828     1.88760486     1.82628361     1.76336760     1.69885989     1.63276353     1.56508157
END
HEAD
     2.90075392     2.89988661     2.89756857     2.89381112     2.88861694     2.88198871     2.87392910     2.86444077     2.85352640     2.84118866     2.82743021     2.81225371     2.79566183     2.77765723     2.75824256     2.73742049     2.71519367     2.69156475     2.66653639     2.64011124     2.61229194
     2.88863823     2.88775522     2.88544869     2.88172474     2.87658314     2.87002366     2.86204607     2.85265013     2.84183561     2.82960228     2.81594990     2.80087824     2.78438706     2.76647613     2.74714520     2.72639404     2.70422240     2.68063005     2.65561674     2.62918224     2.60126596
     2.87537375     2.87448940     2.87218923     2.86847933     2.86335931     2.85682876     2.84888729     2.83953450     2.82876998     2.81659332     2.80300412     2.78800197     2.77158645     2.75375716     2.73451368     2.71385559     2.69178247     2.66829391     2.64338948     2.61706875     2.58920981
     2.86153585     2.86065089     2.85835797     2.85466320     2.84956603     2.84306592     2.83516230     2.82585463     2.81514234     2.80302488     2.78950168     2.77457218     2.75823580     2.74049198     2.72134013     2.70077969     2.67881007     2.65543070     2.63064097     2.60444031     2.57664774
     2.84712579     2.84624092     2.84395614     2.84027756     2.83520451     2.82873629     2.82087222     2.81161162     2.80095377     2.78889799     2.77544356     2.76058979     2.74433597     2.72668138     2.70762530     2.68716702     2.66530580     2.64204093     2.61737167     2.59129728     2.56358089
     2.83214483     2.83126075     2.82898498     2.82532364     2.82027593     2.81384106     2.80601821     2.79680657     2.78620532     2.77421365     2.76083073     2.74605574     2.72988783     2.71232617     2.69336992     2.67301823     2.65127025     2.62812513     2.60358200     2.57764000     2.55001037
     2.81659420     2.81571159     2.81344570     2.80980263     2.80478149     2.79838138     2.79060138     2.78144058     2.77089807     2.75897291     2.74566418     2.73097094     2.71489225     2.69742717     2.67857474     2.65833401     2.63670403     2.61368382     2.58927241     2.56346884     2.53593731
     2.80047517     2.79959471     2.79733954     2.79371576     2.78872238     2.78235843     2.77462289     2.76551478     2.75503308     2.74317678     2.72994487     2.71533632     2.69935010     2.68198518     2.66324051     2.64311505     2.62160774     2.59871753     2.57444335     2.54878414     2.52136284
     2.78378898     2.78291134     2.78066773     2.77706423     2.77209980     2.76577337     2.75808388     2.74903026     2.73861143     2.72682631     2.71367381     2.69915283     2.68326227     2.66600103     2.64736798     2.62736201     2.60598199     2.58322679     2.55909526     2.53358626     2.50628808
     2.76653687     2.76566272     2.76343150     2.75984927     2.75491493     2.74862737     2.74098548     2.73198813     2.72163419     2.70992251     2.69685197     2.68242139     2.66662964     2.64947554     2.63095791     2.61107560     2.58982739     2.56721212     2.54322857     2.51787555     2.49071414
     2.74872010     2.74785009     2.74563206     2.74207207     2.73716897     2.73092161     2.72332884     2.71438951     2.70410243     2.69246643     2.67948034     2.66514296     2.64945309     2.63240953     2.61401107     2.59425649     2.57314457     2.55067407     2.52684376     2.50165238     2.47464216
     2.73033991     2.72947468     2.72727066     2.72373385     2.71886311     2.71265726     2.70511512     2.69623551     2.68601724     2.67445911     2.66155992     2.64731846     2.63173351     2.61480383     2.59652821     2.57690539     2.55593412     2.53361317     2.50994125     2.48491711     2.45807324
     2.71139754     2.71053774     2.70834851     2.70483584     2.69999855     2.69383548     2.68634544     2.67752724     2.66737969     2.65590159     2.64309171     2.62894886     2.61347179     2.59665928     2.57851010     2.55902298     2.53819669     2.51602996     2.49252152     2.46767010     2.44100852
     2.69189424     2.69104050     2.68886684     2.68537922     2.68057648     2.67445745     2.66702096     2.65826583     2.64819087     2.63679490     2.62407671     2.61003509     2.59466883     2.57797671     2.55995751     2.54060998     2.51993289     2.49792498     2.47458500     2.44991170     2.42344910
     2.67183125     2.67098419     2.66882689     2.66536523     2.66059810     2.65452435     2.64714283     2.63845239     2.62845187     2.61714010     2.60451591     2.59057811     2.57532553     2.55875697     2.54087122     2.52166708     2.50114335     2.47929878     2.45613217     2.43164227     2.40539611
     2.65120982     2.65037006     2.64822986     2.64479507     2.64006460     2.63403734     2.62671219     2.61808804     2.60816376     2.59693823     2.58441032     2.57057889     2.55544280     2.53900089     2.52125201     2.50219500     2.48182869     2.46015191     2.43716347     2.41286220     2.38685066
     2.63003118     2.62919933     2.62707699     2.62366995     2.61897717     2.61299761     2.60573021     2.59717391     2.58732764     2.57619035     2.56376095     2.55003837     2.53502153     2.51870932     2.50110066     2.48219444     2.46198956     2.44048491     2.41767938     2.39357182     2.36781387
     2.60829658     2.60747325     2.60536950     2.60199109     2.59733702     2.59140633     2.58419802     2.57571111     2.56594460     2.55489751     2.54256882     2.52895753     2.51406263     2.49788311     2.48041795     2.46166612     2.44162660     2.42029835     2.39768034     2.37377153     2.34828685
     2.58600725     2.58519303     2.58310862     2.57975969     2.57514534     2.56926467     2.56211679     2.55370078     2.54401574     2.53306076     2.52083493     2.50733732     2.49256703     2.47652312     2.45920467     2.44061075     2.42074043     2.39959277     2.37716683     2.35346167     2.32827072
     2.56316444     2.56235992     2.56029557     2.55697697     2.55240332     2.54657382     2.53948766     2.53114403     2.52154214     2.51068116     2.49856030     2.48517872     2.47053563     2.45463021     2.43746162     2.41902907     2.39933171     2.37836874     2.35613932     2.33264262     2.30776659
     2.53976938     2.53897515     2.53693158     2.53364414     2.52911217     2.52333495     2.51631179     2.50804201     2.49852490     2.48775978     2.47574595     2.46248271     2.44796936     2.43220523     2.41518960     2.39692178     2.37740108     2.35662681     2.33459826     2.31131475     2.28677557
END
HEAD
     2.61229194     2.57693447     2.53826219     2.49795212     2.45600735     2.41243095     2.36722601     2.32039561     2.27194283     2.22187075     2.17018243     2.11688096     2.06196940     2.00545082     1.94732828     1.88760486     1.82628361     1.76336760     1.69885989     1.63276353     1.56508157
     2.60126596     2.56622448     2.52781906     2.48777635     2.44609832     2.40278696     2.35784425     2.31127218     2.26307272     2.21324786     2.16179957     2.10872983     2.05404062     1.99773390     1.93981166     1.88027586     1.81912847     1.75637147     1.69200683     1.62603650     1.55846246
     2.58920981     2.55439525     2.51617186     2.47631606     2.43483016     2.39171644     2.34697719     2.30061471     2.25263129     2.20302920     2.15181075     2.09897819     2.04453383     1.98847993     1.93081878     1.87155264     1.81068379     1.74821451     1.68414705     1.61848369     1.55122669
     2.57664774     2.54206400     2.50402960     2.46436826     2.42308254     2.38017504     2.33564831     2.28950493     2.24174746     2.19237846     2.14140050     2.08881613     2.03462790     1.97883838     1.92145010     1.86246561     1.80188747     1.73971820     1.67596034     1.61061644     1.54368902
     2.56358089     2.52923110     2.49139268     2.45193335     2.41085593     2.36816325     2.32385812     2.27794337     2.23042180     2.18129622     2.13056944     2.07824426     2.02432348     1.96880990     1.91170629     1.85301546     1.79274018     1.73088323     1.66744739     1.60243544     1.53585013
     2.55001037     2.51589688     2.47826148     2.43901176     2.39815077     2.35568155     2.31160714     2.26593057     2.21865487     2.16978307     2.11931818     2.06726322     2.01362120     1.95839513     1.90158801     1.84320283     1.78324259     1.72171027     1.65860887     1.59394135     1.52771069
     2.53593731     2.50206170     2.46463637     2.42560389     2.38496749     2.34273040     2.29889585     2.25346705     2.20644721     2.15783956     2.10764729     2.05587359     2.00252167     1.94759471     1.89109588     1.83302838     1.77339535     1.71219999     1.64944543     1.58513484     1.51927136
     2.52136284     2.48772589     2.45051774     2.41171015     2.37130653     2.32931027     2.28572473     2.24055330     2.19379935     2.14546624     2.09555733     2.04407596     1.99102548     1.93640922     1.88023053     1.82249272     1.76319910     1.70235301     1.63995773     1.57601657     1.51053283
     2.50628808     2.47288980     2.43590594     2.39733094     2.35716832     2.31542159     2.27209426     2.22718983     2.18071180     2.13266364     2.08304884     2.03187087     1.97913319     1.92483926     1.86899253     1.81159645     1.75265445     1.69216996     1.63014641     1.56658720     1.50149575
     2.49071414     2.45755376     2.42080135     2.38246664     2.34255326     2.30106481     2.25800489     2.21337711     2.16718504     2.11943226     2.07012234     2.01925886     1.96684535     1.91288538     1.85738248     1.80034018     1.74176200     1.68165147     1.62001210     1.55684737     1.49216080
     2.47464216     2.44171812     2.40520434     2.36711766     2.32746177     2.28624036     2.24345708     2.19911559     2.15321955     2.10577259     2.05677834     2.00624044     1.95416250     1.90054812     1.84540090     1.78872445     1.73052233     1.67079813     1.60955541     1.54679773     1.48252865
     2.45807324     2.42538322     2.38911525     2.35128436     2.31189426     2.27094865     2.22845125     2.18440573     2.13881579     2.09168510     2.04301733     1.99281612     1.94108513     1.88782800     1.83304835     1.77674982     1.71893600     1.65961052     1.59877696     1.53643892     1.47259996
     2.44100852     2.40854939     2.37253447     2.33496713     2.29585111     2.25519010     2.21298782     2.16924797     2.12397422     2.07717026     2.02883975     1.97898636     1.92761373     1.87472551     1.82032533     1.76441681     1.70700357     1.64808922     1.58767735     1.52577155     1.46237541
     2.42344910     2.39121697     2.35546233     2.31816635     2.27933271     2.23896511     2.19706722     2.15364272     2.10869526     2.06222850     2.01424607     1.96475163     1.91374878     1.86124114     1.80723233     1.75172594     1.69472557     1.63623478     1.57625716     1.51479627     1.45185566
     2.40539611     2.37338628     2.33789920     2.30088237     2.26233945     2.22227406     2.18068984     2.13759039     2.09297932     2.04686023     1.99923671     1.95011235     1.89949070     1.84737535     1.79376983     1.73867770     1.68210250     1.62404775     1.56451697     1.50351368     1.44104138
     2.38685066     2.35505767     2.31984541     2.28311557     2.24487170     2.20511735     2.16385606     2.12109137     2.07682680     2.03106587     1.98381208     1.93506895     1.88483994     1.83312856     1.77993828     1.72527257     1.66913487     1.61152865     1.55245735     1.49192440     1.42993323
     2.36781387     2.33623145     2.30130132     2.26486630     2.22692982     2.18749533     2.14656627     2.10414605     2.06023809     2.01484580     1.96797257     1.91962181     1.86979690     1.81850121     1.76573812     1.71151098     1.65582316     1.59867801     1.54007885     1.48002903     1.41853188
     2.34828685     2.31690797     2.28226727     2.24613490     2.20851417     2.16940839     2.12882083     2.08675479     2.04321355     1.99820039     1.95171856     1.90377133     1.85436196     1.80349368     1.75116975     1.69739340     1.64216784     1.58549632     1.52738203     1.46782819     1.40683800
     2.32827072     2.29708755     2.26274360     2.22692174     2.18962512     2.15085685     2.11062009     2.06891795     2.02575354     1.98112998     1.93505039     1.88751786     1.83853548     1.78810636     1.73623358     1.68292022     1.62816936     1.57198407     1.51436741     1.45532245     1.39485225
     2.30776659     2.27677052     2.24273065     2.20722715     2.17026299     2.13184109     2.09196440     2.05063585     2.00785839     1.96363493     1.91796840     1.87086173     1.82231782     1.77233960     1.72092998     1.66809186     1.61382814     1.55814174     1.50103553     1.44251242     1.38257529
     2.28677557     2.25595720     2.22222874     2.18705147     2.15042812     2.11236142     2.07285408     2.03190884     1.98952842     1.94571554     1.90047291     1.85380326     1.80570930     1.75619374     1.70525930     1.65290869     1.59914461     1.54396978     1.48738690     1.42939867     1.37000779
END
