HEAD
     0.33023256     0.33022074     0.33020824     0.33019365     0.33017697     0.33015819     0.33013730     0.33011428     0.33008914     0.33006187     0.33003246     0.33000091     0.32996720     0.32993134     0.32989332     0.32985314     0.32981078     0.32976626     0.32971956     0.32967068     0.33030166
     0.35141044     0.35140065     0.35138960     0.35137608     0.35136008     0.35134158     0.35132058     0.35129708     0.35127107     0.35124253     0.35121147     0.35117788     0.35114176     0.35110310     0.35106190     0.35101815     0.35097185     0.35092300     0.35087160     0.35081765     0.35134426
     0.37247272     0.37246496     0.37245534     0.37244285     0.37242750     0.37240928     0.37238818     0.37236419     0.37233731     0.37230753     0.37227485     0.37223927     0.37220078     0.37215937     0.37211505     0.37206782     0.37201766     0.37196459     0.37190860     0.37184969     0.37225295
     0.39341935     0.39341362     0.39340535     0.39339386     0.39337912     0.39336114     0.39333991     0.39331543     0.39328769     0.39325668     0.39322241     0.39318487     0.39314406     0.39309998     0.39305262     0.39300199     0.39294808     0.39289089     0.39283043     0.39276669     0.39302801
     0.41425030     0.41424654     0.41423956     0.41422898     0.41421481     0.41419703     0.41417564     0.41415065     0.41412204     0.41408981     0.41405398     0.41401452     0.41397144     0.41392475     0.41387443     0.41382050     0.41376294     0.41370176     0.41363696     0.41356854     0.41366969
     0.43496552     0.43496370     0.43495789     0.43494809     0.43493430     0.43491655     0.43489482     0.43486914     0.43483950     0.43480592     0.43476840     0.43472695     0.43468158     0.43463229     0.43457909     0.43452200     0.43446101     0.43439613     0.43432738     0.43425475     0.43417827
END
HEAD
    -0.00051247    -0.00054427    -0.00057438    -0.00060118    -0.00062467    -0.00064488    -0.00066179    -0.00067542    -0.00068577    -0.00069285    -0.00069667    -0.00069722    -0.00069453    -0.00068859    -0.00067941    -0.00066700    -0.00065136    -0.00063250    -0.00061043    -0.00058515    -0.00055667
     0.02149913     0.02160169     0.02157740     0.02155599     0.02153746     0.02152181     0.02150904     0.02149914     0.02149212     0.02148798     0.02148670     0.02148829     0.02149274     0.02150006     0.02151023     0.02152325     0.02153911     0.02155781     0.02157934     0.02160369     0.02163087
     0.04444387     0.04434919     0.04432914     0.04431174     0.04429701     0.04428493     0.04427553     0.04426880     0.04426475     0.04426337     0.04426468     0.04426867     0.04427534     0.04428468     0.04429671     0.04431140     0.04432876     0.04434878     0.04437146     0.04439679     0.04442475
     0.06725103     0.06698291     0.06696732     0.06695412     0.06694333     0.06693496     0.06692902     0.06692551     0.06692445     0.06692584     0.06692968     0.06693599     0.06694475     0.06695598     0.06696967     0.06698582     0.06700443     0.06702549     0.06704899     0.06707494     0.06710332
     0.08992087     0.08950276     0.08949182     0.08948299     0.08947629     0.08947173     0.08946933     0.08946910     0.08947104     0.08947518     0.08948152     0.08949006     0.08950081     0.08951378     0.08952897     0.08954637     0.08956598     0.08958781     0.08961185     0.08963810     0.08966654
     0.11245366     0.11190863     0.11190252     0.11189821     0.11189573     0.11189508     0.11189629     0.11189937     0.11190435     0.11191122     0.11192001     0.11193072     0.11194336     0.11195793     0.11197445     0.11199291     0.11201332     0.11203567     0.11205997     0.11208621     0.11211439
     0.13484967     0.13420042     0.13419930     0.13419964     0.13420148     0.13420483     0.13420971     0.13421615     0.13422417     0.13423376     0.13424496     0.13425777     0.13427220     0.13428826     0.13430597     0.13432531     0.13434631     0.13436896     0.13439326     0.13441922     0.13444682
     0.15710914     0.15637803     0.15638202     0.15638713     0.15639339     0.15640082     0.15640943     0.15641926     0.15643032     0.15644262     0.15645619     0.15647104     0.15648718     0.15650462     0.15652337     0.15654344     0.15656484     0.15658758     0.15661165     0.15663706     0.15666382
     0.17923236     0.17844137     0.17845059     0.17846056     0.17847131     0.17848287     0.17849526     0.17850850     0.17852261     0.17853761     0.17855351     0.17857034     0.17858811     0.17860682     0.17862650     0.17864716     0.17866879     0.17869143     0.17871506     0.17873969     0.17876534
     0.20121958     0.20039033     0.20040486     0.20041978     0.20043509     0.20045084     0.20046703     0.20048370     0.20050086     0.20051854     0.20053674     0.20055550     0.20057482     0.20059472     0.20061522     0.20063632     0.20065805     0.20068040     0.20070340     0.20072705     0.20075136
     0.22307106     0.22222481     0.22224474     0.22226465     0.22228458     0.22230454     0.22232457     0.22234468     0.22236489     0.22238522     0.22240569     0.22242632     0.22244714     0.22246814     0.22248936     0.22251080     0.22253248     0.22255441     0.22257661     0.22259909     0.22262185
     0.24478708     0.24394472     0.24397008     0.24399504     0.24401961     0.24404382     0.24406769     0.24409124     0.24411449     0.24413746     0.24416017     0.24418264     0.24420488     0.24422692     0.24424877     0.24427044     0.24429196     0.24431334     0.24433459     0.24435573     0.24437678
     0.26636788     0.26554996     0.26558079     0.26561081     0.26564005     0.26566852     0.26569623     0.26572322     0.26574950     0.26577508     0.26580000     0.26582426     0.26584788     0.26587089     0.26589329     0.26591512     0.26593638     0.26595709     0.26597727     0.26599694     0.26601610
     0.28781374     0.28704042     0.28707674     0.28711183     0.28714573     0.28717845     0.28721001     0.28724043     0.28726971     0.28729789     0.28732498     0.28735099     0.28737595     0.28739988     0.28742278     0.28744468     0.28746560     0.28748555     0.28750456     0.28752264     0.28753980
     0.30912491     0.30841602     0.30845780     0.30849797     0.30853652     0.30857348     0.30860886     0.30864268     0.30867496     0.30870570     0.30873493     0.30876267     0.30878892     0.30881372     0.30883706     0.30885899     0.30887950     0.30889863     0.30891638     0.30893278     0.30894785
     0.33030166     0.32967665     0.32972388     0.32976908     0.32981226     0.32985343     0.32989261     0.32992980     0.32996504     0.32999832     0.33002966     0.33005909     0.33008661     0.33011224     0.33013599     0.33015790     0.33017796     0.33019620     0.33021264     0.33022730     0.33024020
     0.35134426     0.35082222     0.35087485     0.35092503     0.35097279     0.35101814     0.35106107     0.35110162     0.35113977     0.35117556     0.35120899     0.35124008     0.35126883     0.35129527     0.35131941     0.35134126     0.35136084     0.35137817     0.35139327     0.35140615     0.35141683
     0.37225295     0.37185263     0.37191059     0.37196570     0.37201799     0.37206745     0.37211409     0.37215794     0.37219898     0.37223724     0.37227272     0.37230544     0.37233541     0.37236264     0.37238714     0.37240893     0.37242802     0.37244443     0.37245817     0.37246926     0.37247771
     0.39302801     0.39276779     0.39283099     0.39289095     0.39294768     0.39300120     0.39305150     0.39309858     0.39314247     0.39318316     0.39322067     0.39325500     0.39328617     0.39331418     0.39333904     0.39336077     0.39337937     0.39339487     0.39340726     0.39341657     0.39342281
     0.41366969     0.41356760     0.41363593     0.41370065     0.41376174     0.41381923     0.41387311     0.41392338     0.41397006     0.41401315     0.41405265     0.41408857     0.41412092     0.41414971     0.41417494     0.41419662     0.41421476     0.41422937     0.41424045     0.41424802     0.41425209
     0.43417827     0.43425215     0.43432567     0.43439514     0.43446059     0.43452201     0.43457941     0.43463281     0.43468220     0.43472761     0.43476902     0.43480645     0.43483992     0.43486942     0.43489496     0.43491655     0.43493420     0.43494792     0.43495770     0.43496357     0.43496552
END
HEAD
     0.43496552     0.43496370     0.43495789     0.43494809     0.43493430     0.43491655     0.43489482     0.43486914     0.43483950     0.43480592     0.43476840     0.43472695     0.43468158     0.43463229     0.43457909     0.43452200     0.43446101     0.43439613     0.43432738     0.43425475     0.43417827
     0.45902975     0.45902738     0.45902120     0.45901119     0.45899737     0.45897972     0.45895825     0.45893295     0.45890383     0.45887088     0.45883411     0.45879350     0.45874906     0.45870080     0.45864869     0.45859275     0.45853297     0.45846936     0.45840189     0.45833059     0.45838389
     0.48375970     0.48375687     0.48375038     0.48374024     0.48372645     0.48370901     0.48368790     0.48366315     0.48363473     0.48360265     0.48356691     0.48352750     0.48348442     0.48343767     0.48338725     0.48333315     0.48327537     0.48321390     0.48314875     0.48307990     0.48325028
     0.50797780     0.50797459     0.50796791     0.50795777     0.50794417     0.50792709     0.50790655     0.50788253     0.50785504     0.50782407     0.50778963     0.50775170     0.50771028     0.50766538     0.50761698     0.50756509     0.50750969     0.50745079     0.50738839     0.50732246     0.50759213
     0.53168510     0.53168161     0.53167485     0.53166482     0.53165153     0.53163498     0.53161515     0.53159205     0.53156568     0.53153604     0.53150311     0.53146690     0.53142741     0.53138463     0.53133855     0.53128917     0.53123649     0.53118051     0.53112121     0.53105860     0.53141055
     0.55488268     0.55487898     0.55487223     0.55486243     0.55484957     0.55483366     0.55481469     0.55479267     0.55476758     0.55473943     0.55470821     0.55467393     0.55463657     0.55459613     0.55455261     0.55450601     0.55445631     0.55440353     0.55434764     0.55428865     0.55470664
     0.57757158     0.57756775     0.57756110     0.57755161     0.57753929     0.57752414     0.57750615     0.57748532     0.57746165     0.57743514     0.57740578     0.57737358     0.57733852     0.57730061     0.57725983     0.57721620     0.57716970     0.57712033     0.57706808     0.57701294     0.57748152
     0.59975286     0.59974899     0.59974251     0.59973342     0.59972172     0.59970741     0.59969049     0.59967096     0.59964881     0.59962405     0.59959666     0.59956666     0.59953403     0.59949877     0.59946088     0.59942035     0.59937719     0.59933138     0.59928293     0.59923183     0.59973628
     0.62142759     0.62142374     0.62141750     0.62140888     0.62139787     0.62138448     0.62136870     0.62135054     0.62132998     0.62130704     0.62128170     0.62125397     0.62122385     0.62119132     0.62115640     0.62111906     0.62107933     0.62103718     0.62099261     0.62094563     0.62147204
     0.64259683     0.64259305     0.64258711     0.64257901     0.64256875     0.64255633     0.64254174     0.64252499     0.64250608     0.64248499     0.64246175     0.64243633     0.64240874     0.64237898     0.64234705     0.64231294     0.64227665     0.64223818     0.64219753     0.64215469     0.64268989
     0.66326162     0.66325798     0.66325240     0.66324486     0.66323538     0.66322396     0.66321059     0.66319527     0.66317801     0.66315880     0.66313764     0.66311453     0.66308947     0.66306246     0.66303350     0.66300258     0.66296971     0.66293488     0.66289809     0.66285934     0.66339093
     0.68342303     0.68341958     0.68341438     0.68340745     0.68339878     0.68338836     0.68337621     0.68336232     0.68334670     0.68332933     0.68331022     0.68328937     0.68326679     0.68324246     0.68321639     0.68318859     0.68315903     0.68312774     0.68309470     0.68305992     0.68357628
     0.70308212     0.70307889     0.70307412     0.70306781     0.70305994     0.70305054     0.70303958     0.70302709     0.70301305     0.70299746     0.70298034     0.70296166     0.70294145     0.70291969     0.70289639     0.70287155     0.70284517     0.70281724     0.70278777     0.70275675     0.70324703
     0.72223992     0.72223697     0.72223265     0.72222696     0.72221990     0.72221147     0.72220167     0.72219051     0.72217798     0.72216408     0.72214882     0.72213220     0.72211421     0.72209486     0.72207415     0.72205208     0.72202864     0.72200385     0.72197769     0.72195018     0.72240428
     0.74089751     0.74089486     0.74089100     0.74088593     0.74087964     0.74087215     0.74086344     0.74085352     0.74084240     0.74083007     0.74081652     0.74080178     0.74078583     0.74076867     0.74075032     0.74073076     0.74071000     0.74068804     0.74066489     0.74064053     0.74104913
     0.75905593     0.75905362     0.75905023     0.75904575     0.75904020     0.75903357     0.75902586     0.75901708     0.75900722     0.75899628     0.75898428     0.75897120     0.75895705     0.75894183     0.75892554     0.75890819     0.75888977     0.75887029     0.75884975     0.75882815     0.75918268
     0.77671624     0.77671428     0.77671135     0.77670745     0.77670257     0.77669672     0.77668990     0.77668210     0.77667334     0.77666361     0.77665292     0.77664125     0.77662863     0.77661503     0.77660048     0.77658497     0.77656850     0.77655107     0.77653269     0.77651335     0.77680602
     0.79387949     0.79387790     0.79387542     0.79387204     0.79386776     0.79386258     0.79385651     0.79384955     0.79384168     0.79383293     0.79382328     0.79381274     0.79380131     0.79378899     0.79377578     0.79376169     0.79374671     0.79373085     0.79371410     0.79369648     0.79392027
     0.81054672     0.81054552     0.81054346     0.81054055     0.81053678     0.81053215     0.81052667     0.81052034     0.81051315     0.81050510     0.81049620     0.81048645     0.81047585     0.81046440     0.81045209     0.81043894     0.81042494     0.81041009     0.81039440     0.81037787     0.81052650
     0.82671899     0.82671818     0.82671652     0.82671400     0.82671064     0.82670642     0.82670134     0.82669542     0.82668864     0.82668100     0.82667252     0.82666318     0.82665299     0.82664195     0.82663006     0.82661731     0.82660372     0.82658928     0.82657398     0.82655784     0.82662582
     0.84239735     0.84239693     0.84239562     0.84239342     0.84239033     0.84238635     0.84238148     0.84237572     0.84236906     0.84236151     0.84235306     0.84234372     0.84233349     0.84232236     0.84231033     0.84229741     0.84228359     0.84226887     0.84225325     0.84223674     0.84221932
END
HEAD
     0.43417827     0.43425215     0.43432567     0.43439514     0.43446059     0.43452201     0.43457941     0.43463281     0.43468220     0.43472761     0.43476902     0.43480645     0.43483992     0.43486942     0.43489496     0.43491655     0.43493420     0.43494792     0.43495770     0.43496357     0.43496552
     0.45838389     0.45833033     0.45840121     0.45846828     0.45853156     0.45859106     0.45864677     0.45869870     0.45874685     0.45879124     0.45883187     0.45886873     0.45890185     0.45893121     0.45895683     0.45897871     0.45899686     0.45901127     0.45902196     0.45902893     0.45903217
     0.48325028     0.48308530     0.48315240     0.48321599     0.48327607     0.48333265     0.48338573     0.48343532     0.48348143     0.48352406     0.48356321     0.48359890     0.48363112     0.48365989     0.48368521     0.48370707     0.48372550     0.48374048     0.48375203     0.48376015     0.48376485
     0.50759213     0.50733268     0.50739574     0.50745557     0.50751219     0.50756560     0.50761581     0.50766281     0.50770663     0.50774725     0.50778470     0.50781897     0.50785006     0.50787800     0.50790277     0.50792438     0.50794284     0.50795815     0.50797032     0.50797935     0.50798524
     0.53141055     0.53107283     0.53113165     0.53118754     0.53124050     0.53129054     0.53133767     0.53138189     0.53142322     0.53146164     0.53149717     0.53152982     0.53155958     0.53158646     0.53161048     0.53163162     0.53164990     0.53166531     0.53167787     0.53168758     0.53169443
     0.55470664     0.55430613     0.55436057     0.55441238     0.55446155     0.55450808     0.55455199     0.55459328     0.55463195     0.55466802     0.55470147     0.55473232     0.55476058     0.55478624     0.55480931     0.55482979     0.55484769     0.55486301     0.55487575     0.55488591     0.55489350
     0.57748152     0.57703295     0.57708295     0.57713060     0.57717589     0.57721883     0.57725943     0.57729768     0.57733360     0.57736719     0.57739844     0.57742737     0.57745397     0.57747826     0.57750023     0.57751988     0.57753723     0.57755226     0.57756499     0.57757541     0.57758353
     0.59973628     0.59925366     0.59929923     0.59934270     0.59938410     0.59942341     0.59946065     0.59949582     0.59952892     0.59955995     0.59958892     0.59961582     0.59964067     0.59966347     0.59968420     0.59970289     0.59971953     0.59973412     0.59974666     0.59975715     0.59976560
     0.62147204     0.62096864     0.62100983     0.62104918     0.62108672     0.62112243     0.62115632     0.62118839     0.62121865     0.62124710     0.62127373     0.62129856     0.62132158     0.62134279     0.62136220     0.62137980     0.62139560     0.62140960     0.62142180     0.62143219     0.62144079
     0.64268989     0.64217826     0.64221519     0.64225054     0.64228430     0.64231649     0.64234709     0.64237612     0.64240356     0.64242943     0.64245373     0.64247645     0.64249760     0.64251718     0.64253518     0.64255161     0.64256647     0.64257975     0.64259146     0.64260160     0.64261016
     0.66339093     0.66288289     0.66291576     0.66294727     0.66297741     0.66300620     0.66303363     0.66305970     0.66308440     0.66310775     0.66312974     0.66315037     0.66316964     0.66318755     0.66320410     0.66321929     0.66323312     0.66324559     0.66325669     0.66326644     0.66327481
     0.68357628     0.68308290     0.68311196     0.68313986     0.68316660     0.68319218     0.68321659     0.68323984     0.68326192     0.68328284     0.68330260     0.68332118     0.68333860     0.68335486     0.68336994     0.68338385     0.68339659     0.68340816     0.68341855     0.68342776     0.68343580
     0.70324703     0.70277866     0.70280423     0.70282882     0.70285241     0.70287502     0.70289663     0.70291725     0.70293687     0.70295550     0.70297313     0.70298976     0.70300539     0.70302002     0.70303364     0.70304626     0.70305787     0.70306847     0.70307807     0.70308665     0.70309422
     0.72240428     0.72197053     0.72199300     0.72201462     0.72203540     0.72205533     0.72207440     0.72209263     0.72211000     0.72212651     0.72214217     0.72215696     0.72217090     0.72218397     0.72219617     0.72220751     0.72221798     0.72222757     0.72223630     0.72224415     0.72225112
     0.74104913     0.74065890     0.74067871     0.74069778     0.74071611     0.74073371     0.74075056     0.74076668     0.74078204     0.74079666     0.74081054     0.74082365     0.74083602     0.74084763     0.74085849     0.74086858     0.74087791     0.74088648     0.74089429     0.74090133     0.74090760
     0.75918268     0.75884413     0.75886178     0.75887877     0.75889510     0.75891076     0.75892576     0.75894010     0.75895376     0.75896675     0.75897906     0.75899070     0.75900167     0.75901195     0.75902154     0.75903046     0.75903869     0.75904623     0.75905308     0.75905924     0.75906471
     0.77680602     0.77652659     0.77654264     0.77655808     0.77657290     0.77658709     0.77660065     0.77661358     0.77662588     0.77663755     0.77664858     0.77665897     0.77666872     0.77667783     0.77668630     0.77669413     0.77670130     0.77670784     0.77671372     0.77671895     0.77672353
     0.79392027     0.79370664     0.79372174     0.79373621     0.79375006     0.79376329     0.79377588     0.79378783     0.79379916     0.79380985     0.79381990     0.79382931     0.79383809     0.79384622     0.79385371     0.79386056     0.79386677     0.79387233     0.79387725     0.79388152     0.79388514
     0.81052650     0.81038465     0.81039948     0.81041365     0.81042714     0.81043995     0.81045208     0.81046354     0.81047432     0.81048442     0.81049385     0.81050259     0.81051065     0.81051803     0.81052473     0.81053075     0.81053608     0.81054073     0.81054470     0.81054799     0.81055060
     0.82662582     0.82656099     0.82657632     0.82659087     0.82660466     0.82661767     0.82662992     0.82664140     0.82665212     0.82666207     0.82667124     0.82667966     0.82668731     0.82669419     0.82670030     0.82670566     0.82671025     0.82671407     0.82671713     0.82671944     0.82672098
     0.84221932     0.84223603     0.84225266     0.84226837     0.84228316     0.84229705     0.84231004     0.84232211     0.84233328     0.84234355     0.84235291     0.84236138     0.84236894     0.84237561     0.84238139     0.84238627     0.84239026     0.84239336     0.84239558     0.84239690     0.84239735
END
